ID,WeekDay,Breakfast_Start,Breakfast_End,Lunch_Start,Lunch_End,Dinner_Start,Dinner_End,Breakfast,Lunch,Dinner
52,Saturday,,,11:30:00,18:29:00,18:30:00,23:59:00,0,1,1
52,Monday,,,11:30:00,18:29:00,18:30:00,23:59:00,0,1,1
52,Tuesday,,,11:30:00,18:29:00,18:30:00,23:59:00,0,1,1
52,Sunday,,,11:30:00,18:29:00,18:30:00,23:59:00,0,1,1
52,Friday,,,11:30:00,18:29:00,18:30:00,23:59:00,0,1,1
52,Thursday,,,11:30:00,18:29:00,18:30:00,23:59:00,0,1,1
52,Wednesday,,,11:30:00,18:29:00,18:30:00,23:59:00,0,1,1
53,Monday,,,11:30:00,19:00:00,19:00:00,23:30:00,0,1,1
53,Saturday,,,11:30:00,19:00:00,19:00:00,23:30:00,0,1,1
53,Sunday,,,11:30:00,19:00:00,19:00:00,23:30:00,0,1,1
53,Thursday,,,11:30:00,19:00:00,19:00:00,23:30:00,0,1,1
53,Tuesday,,,11:30:00,19:00:00,19:00:00,23:30:00,0,1,1
53,Wednesday,,,11:30:00,19:00:00,19:00:00,23:30:00,0,1,1
53,Friday,,,11:30:00,19:00:00,19:00:00,23:30:00,0,1,1
54,Sunday,08:30:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
54,Monday,08:30:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
54,Thursday,08:30:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
54,Wednesday,08:30:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
54,Saturday,08:30:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
54,Tuesday,08:30:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
54,Friday,08:30:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
55,Friday,08:00:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
55,Sunday,08:00:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
55,Wednesday,08:00:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
55,Saturday,08:00:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
55,Monday,08:00:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
55,Tuesday,08:00:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
55,Thursday,08:00:00,12:00:00,12:00:00,18:00:00,18:00:00,23:59:00,1,1,1
56,Wednesday,,,20:00:00,22:30:00,,,0,1,1
56,Thursday,,,20:00:00,22:30:00,,,0,1,1
56,Sunday,,,20:00:00,22:30:00,,,0,1,1
56,Monday,,,20:00:00,22:30:00,,,0,1,1
56,Saturday,,,20:00:00,22:30:00,,,0,1,1
56,Friday,,,20:00:00,22:30:00,,,0,1,1
56,Tuesday,,,20:00:00,22:30:00,,,0,1,1
57,Wednesday,,,18:00:00,23:30:00,,,0,1,1
57,Friday,,,18:00:00,23:30:00,,,0,1,1
57,Sunday,,,18:00:00,23:30:00,,,0,1,1
57,Thursday,,,18:00:00,23:30:00,,,0,1,1
57,Tuesday,,,18:00:00,23:30:00,,,0,1,1
57,Saturday,,,18:00:00,23:30:00,,,0,1,1
57,Monday,,,18:00:00,23:30:00,,,0,1,1
58,Friday,,,12:00:00,19:00:00,19:00:00,23:40:00,0,1,1
58,Thursday,,,12:00:00,19:00:00,19:00:00,23:40:00,0,1,1
58,Tuesday,,,12:00:00,19:00:00,19:00:00,23:40:00,0,1,1
58,Wednesday,,,12:00:00,19:00:00,19:00:00,23:40:00,0,1,1
58,Saturday,,,12:00:00,19:00:00,19:00:00,23:40:00,0,1,1
58,Monday,,,12:00:00,19:00:00,19:00:00,23:40:00,0,1,1
58,Sunday,,,12:00:00,19:00:00,19:00:00,23:40:00,0,1,1
59,Saturday,,,12:00:00,15:30:00,19:00:00,23:00:00,0,1,1
59,Thursday,,,12:00:00,15:30:00,19:00:00,23:00:00,0,1,1
59,Monday,,,12:00:00,15:30:00,19:00:00,23:00:00,0,1,1
59,Wednesday,,,12:00:00,15:30:00,19:00:00,23:00:00,0,1,1
59,Friday,,,12:00:00,15:30:00,19:00:00,23:00:00,0,1,1
59,Sunday,,,12:00:00,15:30:00,19:00:00,23:00:00,0,1,1
59,Tuesday,,,12:00:00,15:30:00,19:00:00,23:00:00,0,1,1
60,Tuesday,,,12:00:00,18:00:00,18:00:00,22:00:00,0,1,1
60,Saturday,,,12:00:00,18:00:00,18:00:00,22:00:00,0,1,1
60,Thursday,,,12:00:00,18:00:00,18:00:00,22:00:00,0,1,1
60,Sunday,,,12:00:00,18:00:00,18:00:00,22:00:00,0,1,1
60,Friday,,,12:00:00,18:00:00,18:00:00,22:00:00,0,1,1
60,Wednesday,,,12:00:00,18:00:00,18:00:00,22:00:00,0,1,1
60,Monday,,,12:00:00,18:00:00,18:00:00,22:00:00,0,1,1
61,Sunday,,,20:00:00,22:30:00,,,0,1,1
61,Tuesday,,,20:00:00,22:30:00,,,0,1,1
61,Friday,,,20:00:00,22:30:00,,,0,1,1
61,Monday,,,20:00:00,22:30:00,,,0,1,1
61,Saturday,,,20:00:00,22:30:00,,,0,1,1
61,Thursday,,,20:00:00,22:30:00,,,0,1,1
61,Wednesday,,,20:00:00,22:30:00,,,0,1,1
62,Monday,,,12:00:00,16:00:00,16:00:00,23:30:00,0,1,1
62,Wednesday,,,12:00:00,16:00:00,16:00:00,23:30:00,0,1,1
62,Saturday,,,12:00:00,16:00:00,16:00:00,23:30:00,0,1,1
62,Friday,,,12:00:00,16:00:00,16:00:00,23:30:00,0,1,1
62,Tuesday,,,12:00:00,16:00:00,16:00:00,23:30:00,0,1,1
62,Thursday,,,12:00:00,16:00:00,16:00:00,23:30:00,0,1,1
62,Sunday,,,12:00:00,16:00:00,16:00:00,23:30:00,0,1,1
63,Tuesday,,,11:00:00,18:00:00,18:00:00,01:00:00,0,1,1
63,Wednesday,,,11:00:00,18:00:00,18:00:00,01:00:00,0,1,1
63,Thursday,,,11:00:00,18:00:00,18:00:00,01:00:00,0,1,1
63,Saturday,,,11:00:00,18:00:00,18:00:00,01:00:00,0,1,1
63,Monday,,,11:00:00,18:00:00,18:00:00,01:00:00,0,1,1
63,Sunday,,,11:00:00,18:00:00,18:00:00,01:00:00,0,1,1
63,Friday,,,12:00:00,18:00:00,18:00:00,01:00:00,0,1,1
64,Monday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
64,Friday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
64,Tuesday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
64,Thursday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
64,Wednesday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
64,Saturday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
64,Sunday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
65,Tuesday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
65,Sunday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
65,Friday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
65,Monday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
65,Saturday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
65,Wednesday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
65,Thursday,08:00:00,11:00:00,11:01:00,16:59:00,17:00:00,23:50:00,1,1,1
66,Saturday,,,08:30:00,13:00:00,15:00:00,21:30:00,0,1,1
66,Monday,,,08:30:00,13:00:00,15:00:00,21:30:00,0,1,1
66,Friday,,,08:30:00,13:00:00,15:00:00,21:30:00,0,1,1
66,Tuesday,,,08:30:00,13:00:00,15:00:00,21:30:00,0,1,1
66,Wednesday,,,08:30:00,13:00:00,15:00:00,21:30:00,0,1,1
66,Thursday,,,08:30:00,13:00:00,15:00:00,21:30:00,0,1,1
66,Sunday,,,08:30:00,13:00:00,15:00:00,21:30:00,0,1,1
67,Sunday,,,12:30:00,17:00:00,17:01:00,23:30:00,0,1,1
67,Wednesday,,,12:30:00,17:00:00,17:01:00,23:30:00,0,1,1
67,Saturday,,,12:30:00,17:00:00,17:01:00,23:30:00,0,1,1
67,Friday,,,12:30:00,17:00:00,17:01:00,23:30:00,0,1,1
67,Monday,,,12:30:00,17:00:00,17:01:00,23:30:00,0,1,1
67,Thursday,,,12:30:00,17:00:00,17:01:00,23:30:00,0,1,1
67,Tuesday,,,12:30:00,17:00:00,17:01:00,23:30:00,0,1,1
68,Monday,,,11:30:00,18:00:00,18:00:00,23:00:00,0,1,1
68,Saturday,,,11:30:00,18:00:00,18:00:00,23:00:00,0,1,1
68,Sunday,,,11:30:00,18:00:00,18:00:00,23:00:00,0,1,1
68,Friday,,,11:30:00,18:00:00,18:00:00,23:00:00,0,1,1
68,Thursday,,,11:30:00,18:00:00,18:00:00,23:00:00,0,1,1
68,Tuesday,,,11:30:00,18:00:00,18:00:00,23:00:00,0,1,1
68,Wednesday,,,11:30:00,18:00:00,18:00:00,23:00:00,0,1,1
69,Saturday,,,12:00:00,16:30:00,19:00:00,22:45:00,0,1,1
69,Sunday,,,12:00:00,16:30:00,19:00:00,22:45:00,0,1,1
69,Thursday,,,12:00:00,16:30:00,19:00:00,22:45:00,0,1,1
69,Tuesday,,,12:00:00,16:30:00,19:00:00,22:45:00,0,1,1
69,Wednesday,,,12:00:00,16:30:00,19:00:00,22:45:00,0,1,1
69,Monday,,,12:00:00,16:30:00,19:00:00,22:45:00,0,1,1
69,Friday,,,12:00:00,16:30:00,19:00:00,22:45:00,0,1,1
70,Saturday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
70,Wednesday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
70,Tuesday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
70,Friday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
70,Monday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
70,Thursday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
70,Sunday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
71,Sunday,,,12:00:00,18:00:00,18:00:00,23:00:00,0,1,1
71,Monday,,,12:00:00,18:00:00,18:00:00,23:00:00,0,1,1
71,Thursday,,,12:00:00,18:00:00,18:00:00,23:00:00,0,1,1
71,Tuesday,,,12:00:00,18:00:00,18:00:00,23:00:00,0,1,1
71,Wednesday,,,12:00:00,18:00:00,18:00:00,23:00:00,0,1,1
71,Friday,,,12:00:00,18:00:00,18:00:00,23:00:00,0,1,1
71,Saturday,,,12:00:00,18:00:00,18:00:00,23:00:00,0,1,1
72,Wednesday,,,11:30:00,16:30:00,16:30:00,23:30:00,0,1,1
72,Monday,,,11:30:00,16:30:00,16:30:00,23:30:00,0,1,1
72,Friday,,,11:30:00,16:30:00,16:30:00,23:30:00,0,1,1
72,Saturday,,,11:30:00,16:30:00,16:30:00,23:30:00,0,1,1
72,Tuesday,,,11:30:00,16:30:00,16:30:00,23:30:00,0,1,1
72,Sunday,,,11:30:00,16:30:00,16:30:00,23:30:00,0,1,1
72,Thursday,,,11:30:00,16:30:00,16:30:00,23:30:00,0,1,1
73,Saturday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
73,Friday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
73,Tuesday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
73,Wednesday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
73,Monday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
73,Sunday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
73,Thursday,,,11:00:00,18:00:00,18:00:00,23:30:00,0,1,1
74,Sunday,,,12:00:00,16:59:00,17:00:00,23:59:00,0,1,1
74,Tuesday,,,12:00:00,16:59:00,17:00:00,23:59:00,0,1,1
74,Wednesday,,,12:00:00,16:59:00,17:00:00,23:59:00,0,1,1
74,Friday,,,12:00:00,16:59:00,17:00:00,23:59:00,0,1,1
74,Saturday,,,12:00:00,16:59:00,17:00:00,23:59:00,0,1,1
74,Monday,,,12:00:00,16:59:00,17:00:00,23:59:00,0,1,1
74,Thursday,,,12:00:00,16:59:00,17:00:00,23:59:00,0,1,1
75,Tuesday,,,10:30:00,17:00:00,17:00:00,21:00:00,0,1,1
75,Monday,,,10:30:00,17:00:00,17:00:00,21:00:00,0,1,1
75,Friday,,,10:30:00,17:00:00,17:00:00,21:00:00,0,1,1
75,Wednesday,,,10:30:00,17:00:00,17:00:00,21:00:00,0,1,1
75,Sunday,,,10:30:00,17:00:00,17:00:00,21:00:00,0,1,1
75,Thursday,,,10:30:00,17:00:00,17:00:00,21:00:00,0,1,1
75,Saturday,,,10:30:00,17:00:00,17:00:00,21:00:00,0,1,1
76,Thursday,,,13:30:00,16:00:00,16:01:00,01:45:00,0,1,1
76,Friday,,,13:30:00,16:00:00,16:01:00,01:45:00,0,1,1
76,Wednesday,,,13:30:00,16:00:00,16:01:00,01:45:00,0,1,1
76,Sunday,,,13:30:00,16:00:00,16:01:00,01:45:00,0,1,1
76,Monday,,,13:30:00,16:00:00,16:01:00,01:45:00,0,1,1
76,Tuesday,,,13:30:00,16:00:00,16:01:00,01:45:00,0,1,1
76,Saturday,,,13:30:00,16:00:00,16:01:00,01:45:00,0,1,1
77,Friday,,,11:30:00,19:00:00,19:01:00,00:30:00,0,1,1
77,Monday,,,11:30:00,19:00:00,19:01:00,00:30:00,0,1,1
77,Tuesday,,,11:30:00,19:00:00,19:01:00,00:30:00,0,1,1
77,Thursday,,,11:30:00,19:00:00,19:01:00,00:30:00,0,1,1
77,Wednesday,,,11:30:00,19:00:00,19:01:00,00:30:00,0,1,1
77,Saturday,,,11:30:00,19:00:00,19:01:00,00:30:00,0,1,1
77,Sunday,,,11:30:00,19:00:00,19:01:00,00:30:00,0,1,1
78,Tuesday,,,13:00:00,18:00:00,18:00:00,22:45:00,0,1,1
78,Sunday,,,13:00:00,18:00:00,18:00:00,22:45:00,0,1,1
78,Monday,,,13:00:00,18:00:00,18:00:00,22:45:00,0,1,1
78,Saturday,,,13:00:00,18:00:00,18:00:00,22:45:00,0,1,1
78,Wednesday,,,13:00:00,18:00:00,18:00:00,22:45:00,0,1,1
78,Friday,,,13:00:00,18:00:00,18:00:00,22:45:00,0,1,1
78,Thursday,,,13:00:00,18:00:00,18:00:00,22:45:00,0,1,1
79,Monday,,,12:00:00,16:30:00,16:30:00,22:30:00,0,1,1
79,Friday,,,12:00:00,16:30:00,16:30:00,22:30:00,0,1,1
79,Tuesday,,,12:00:00,16:30:00,16:30:00,22:30:00,0,1,1
79,Thursday,,,12:00:00,16:30:00,16:30:00,22:30:00,0,1,1
79,Wednesday,,,12:00:00,16:30:00,16:30:00,22:30:00,0,1,1
79,Sunday,,,12:00:00,16:30:00,16:30:00,22:30:00,0,1,1
79,Saturday,,,12:00:00,16:30:00,16:30:00,22:30:00,0,1,1
80,Wednesday,,,12:30:00,16:00:00,16:00:00,22:45:00,0,1,1
80,Sunday,,,12:30:00,16:00:00,16:00:00,22:45:00,0,1,1
80,Friday,,,12:30:00,16:00:00,16:00:00,22:45:00,0,1,1
80,Saturday,,,12:30:00,16:00:00,16:00:00,22:45:00,0,1,1
80,Monday,,,12:30:00,16:00:00,16:00:00,22:45:00,0,1,1
80,Thursday,,,12:30:00,16:00:00,16:00:00,22:45:00,0,1,1
80,Tuesday,,,12:30:00,16:00:00,16:00:00,22:45:00,0,1,1
81,Wednesday,,,12:00:00,18:00:00,18:01:00,23:59:00,0,1,1
81,Monday,,,12:00:00,18:00:00,18:01:00,23:59:00,0,1,1
81,Friday,,,12:00:00,18:00:00,18:01:00,23:59:00,0,1,1
81,Thursday,,,12:00:00,18:00:00,18:01:00,23:59:00,0,1,1
81,Sunday,,,12:00:00,18:00:00,18:01:00,23:59:00,0,1,1
81,Saturday,,,12:00:00,18:00:00,18:01:00,23:59:00,0,1,1
81,Tuesday,,,12:00:00,18:00:00,18:01:00,23:59:00,0,1,1
82,Monday,,,12:00:00,18:00:00,18:01:00,22:30:00,0,1,1
82,Saturday,,,12:00:00,18:00:00,18:01:00,22:30:00,0,1,1
82,Friday,,,12:00:00,18:00:00,18:01:00,22:30:00,0,1,1
82,Thursday,,,12:00:00,18:00:00,18:01:00,22:30:00,0,1,1
82,Sunday,,,12:00:00,18:00:00,18:01:00,22:30:00,0,1,1
82,Tuesday,,,12:00:00,18:00:00,18:01:00,22:30:00,0,1,1
82,Wednesday,,,12:00:00,18:00:00,18:01:00,22:30:00,0,1,1
83,Friday,11:30:00,15:00:00,15:00:00,18:00:00,18:00:00,23:00:00,1,1,1
83,Tuesday,11:30:00,15:00:00,15:00:00,18:00:00,18:00:00,23:00:00,1,1,1
83,Wednesday,11:30:00,15:00:00,15:00:00,18:00:00,18:00:00,23:00:00,1,1,1
83,Thursday,11:30:00,15:00:00,15:00:00,18:00:00,18:00:00,23:00:00,1,1,1
83,Monday,11:30:00,15:00:00,15:00:00,18:00:00,18:00:00,23:00:00,1,1,1
83,Sunday,11:30:00,15:00:00,15:00:00,18:00:00,18:00:00,23:00:00,1,1,1
83,Saturday,11:30:00,15:00:00,15:00:00,18:00:00,18:00:00,23:00:00,1,1,1
84,Friday,,,12:00:00,18:00:00,18:01:00,23:30:00,0,1,1
84,Thursday,,,12:00:00,18:00:00,18:01:00,23:30:00,0,1,1
84,Monday,,,12:00:00,18:00:00,18:01:00,23:30:00,0,1,1
84,Saturday,,,12:00:00,18:00:00,18:01:00,23:30:00,0,1,1
84,Tuesday,,,12:00:00,18:00:00,18:01:00,23:30:00,0,1,1
84,Sunday,,,12:00:00,18:00:00,18:01:00,23:30:00,0,1,1
84,Wednesday,,,12:00:00,18:00:00,18:01:00,23:30:00,0,1,1
85,Friday,,,12:00:00,18:00:00,18:00:00,22:55:00,0,1,1
85,Tuesday,,,12:00:00,18:00:00,18:00:00,22:55:00,0,1,1
85,Saturday,,,12:00:00,18:00:00,18:00:00,22:55:00,0,1,1
85,Sunday,,,12:00:00,18:00:00,18:00:00,22:55:00,0,1,1
85,Thursday,,,12:00:00,18:00:00,18:00:00,22:55:00,0,1,1
85,Monday,,,12:00:00,18:00:00,18:00:00,22:55:00,0,1,1
85,Wednesday,,,12:00:00,18:00:00,18:00:00,22:55:00,0,1,1
86,Sunday,,,11:00:00,18:00:00,18:00:00,23:35:00,0,1,1
86,Tuesday,,,11:00:00,18:00:00,18:00:00,23:35:00,0,1,1
86,Saturday,,,11:00:00,18:00:00,18:00:00,23:35:00,0,1,1
86,Thursday,,,11:00:00,18:00:00,18:00:00,23:35:00,0,1,1
86,Monday,,,11:00:00,18:00:00,18:00:00,23:35:00,0,1,1
86,Wednesday,,,11:00:00,18:00:00,18:00:00,23:35:00,0,1,1
86,Friday,,,11:00:00,18:00:00,18:00:00,23:35:00,0,1,1
87,Friday,,,12:00:00,19:00:00,19:00:00,23:59:00,0,1,1
87,Monday,,,12:00:00,19:00:00,19:00:00,23:59:00,0,1,1
87,Tuesday,,,12:00:00,19:00:00,19:00:00,23:59:00,0,1,1
87,Saturday,,,12:00:00,19:00:00,19:00:00,23:59:00,0,1,1
87,Sunday,,,12:00:00,19:00:00,19:00:00,23:59:00,0,1,1
87,Thursday,,,12:00:00,19:00:00,19:00:00,23:59:00,0,1,1
87,Wednesday,,,12:00:00,19:00:00,19:00:00,23:59:00,0,1,1
88,Saturday,,,12:15:00,16:30:00,16:31:00,22:00:00,0,1,1
88,Friday,,,12:15:00,16:30:00,16:31:00,22:00:00,0,1,1
88,Sunday,,,12:15:00,16:30:00,16:31:00,22:00:00,0,1,1
88,Monday,,,12:15:00,16:30:00,16:31:00,22:00:00,0,1,1
88,Tuesday,,,12:15:00,16:30:00,16:31:00,22:00:00,0,1,1
88,Thursday,,,12:15:00,16:30:00,16:31:00,22:00:00,0,1,1
88,Wednesday,,,12:15:00,16:30:00,16:31:00,22:00:00,0,1,1
89,Sunday,,,11:00:00,16:00:00,16:00:00,23:35:00,0,1,1
89,Saturday,,,11:00:00,16:00:00,16:00:00,23:35:00,0,1,1
89,Monday,,,11:00:00,16:00:00,16:00:00,23:35:00,0,1,1
89,Tuesday,,,11:00:00,16:00:00,16:00:00,23:35:00,0,1,1
89,Friday,,,12:00:00,16:00:00,16:00:00,23:35:00,0,1,1
89,Wednesday,,,11:00:00,16:00:00,16:00:00,23:35:00,0,1,1
89,Thursday,,,11:00:00,16:00:00,16:00:00,23:35:00,0,1,1
90,Monday,,,12:15:00,16:00:00,17:00:00,23:00:00,0,1,1
90,Saturday,,,12:15:00,16:00:00,17:00:00,23:00:00,0,1,1
90,Tuesday,,,12:15:00,16:00:00,17:00:00,23:00:00,0,1,1
90,Wednesday,,,12:15:00,16:00:00,17:00:00,23:00:00,0,1,1
90,Thursday,,,12:15:00,16:00:00,17:00:00,23:00:00,0,1,1
90,Sunday,,,12:15:00,16:00:00,17:00:00,23:00:00,0,1,1
90,Friday,,,12:15:00,16:00:00,17:00:00,23:00:00,0,1,1
91,Thursday,,,18:30:00,23:30:00,,,0,1,1
91,Sunday,,,18:30:00,23:30:00,,,0,1,1
91,Wednesday,,,18:30:00,23:30:00,,,0,1,1
91,Monday,,,18:30:00,23:30:00,,,0,1,1
91,Tuesday,,,18:30:00,23:30:00,,,0,1,1
91,Friday,,,18:30:00,23:30:00,,,0,1,1
91,Saturday,,,18:30:00,23:30:00,,,0,1,1
92,Thursday,,,19:00:00,00:30:00,,,0,1,1
92,Sunday,,,19:00:00,00:30:00,,,0,1,1
92,Monday,,,19:00:00,00:30:00,,,0,1,1
92,Friday,,,19:00:00,00:30:00,,,0,1,1
92,Tuesday,,,19:00:00,00:30:00,,,0,1,1
92,Wednesday,,,19:00:00,00:30:00,,,0,1,1
92,Saturday,,,19:00:00,00:30:00,,,0,1,1
93,Saturday,,,19:00:00,23:59:00,,,0,1,1
93,Sunday,,,19:00:00,23:59:00,,,0,1,1
93,Thursday,,,19:00:00,23:59:00,,,0,1,1
93,Monday,,,19:00:00,23:59:00,,,0,1,1
93,Tuesday,,,19:00:00,23:59:00,,,0,1,1
93,Wednesday,,,19:00:00,23:59:00,,,0,1,1
93,Friday,,,19:00:00,23:59:00,,,0,1,1
